@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h1 (5, 10), h99 (5, 10), h14 (3, 10), h56 (3, 10), h4 (2, 10), h80 (4, 10), h87 (5, 10), h32 (9, 10), h45 (9, 10), h5 (5, 10), h94 (10, 10), h55 (4, 10), h24 (2, 10), h58 (1, 10), h90 (7, 10), h39 (8, 10), h57 (4, 10), h26 (0, 10), h31 (4, 10), h35 (9, 10), h97 (7, 10), h100 (4, 10), h30 (6, 10), h78 (3, 10), h44 (9, 10), h73 (9, 10), h96 (8, 10), h75 (1, 10), h22 (9, 10), h68 (5, 10), h72 (10, 10), h69 (5, 10), h11 (3, 10), h47 (0, 10), h49 (6, 10), h83 (3, 10), h34 (6, 10), h2 (7, 10), h10 (5, 10), h88 (3, 10), h41 (7, 10), h50 (0, 10), h27 (3, 10), h7 (5, 10), h71 (2, 10), h79 (9, 10), h17 (3, 10), h28 (10, 10), h21 (2, 10), h67 (9, 10), h91 (5, 10), h65 (3, 10), h8 (3, 10), h48 (4, 10), h70 (9, 10), h60 (5, 10), h64 (7, 10), h20 (0, 10), h89 (10, 10), h37 (0, 10), h18 (4, 10), h53 (4, 10), h66 (6, 10), h76 (2, 10), h33 (5, 10), h12 (5, 10), h77 (5, 10), h3 (0, 10), h61 (0, 10), h74 (6, 10), h63 (2, 10), h43 (6, 10), h59 (9, 10), h29 (10, 10), h13 (2, 10), h93 (1, 10), h9 (0, 10), h95 (8, 10), h19 (3, 10), h42 (5, 10), h15 (7, 10), h36 (0, 10), h6 (10, 10), h82 (7, 10), h84 (4, 10), h52 (0, 10), h98 (10, 10), h92 (1, 10), h25 (10, 10), h62 (1, 10), h16 (3, 10), h23 (1, 10), h54 (1, 10), h40 (8, 10), h38 (5, 10), h81 (5, 10), h86 (2, 10), h46 (2, 10), h51 (0, 10), h85 (9, 10) ;
@End

@PreferenceListsA
r1 : h52, h18, h65, h64, h36 ;
r637 : h57, h14, h3, h87, h60 ;
r638 : h26, h89, h10, h47, h97 ;
r639 : h99, h56, h33, h49, h52 ;
r640 : h63, h17, h9, h99, h97 ;
r641 : h57, h14, h52, h67, h33 ;
r642 : h43, h57, h34, h93, h17 ;
r643 : h65, h59, h33, h52, h14 ;
r644 : h56, h39, h3, h9, h34 ;
r645 : h92, h62, h51, h14, h63 ;
r646 : h85, h64, h84, h89, h26 ;
r647 : h56, h78, h14, h26, h87 ;
r648 : h8, h9, h39, h63, h88 ;
r649 : h48, h61, h88, h19, h47 ;
r650 : h29, h25, h90, h52, h33 ;
r651 : h48, h51, h55, h85, h53 ;
r652 : h41, h76, h26, h87, h33 ;
r653 : h87, h96, h34, h48, h52 ;
r654 : h98, h36, h52, h3, h20 ;
r655 : h87, h56, h49, h68, h92 ;
r656 : h22, h96, h62, h88, h8 ;
r657 : h72, h85, h70, h58, h89 ;
r658 : h20, h75, h97, h34, h43 ;
r659 : h51, h14, h90, h63, h58 ;
r660 : h96, h51, h52, h14, h28 ;
r661 : h40, h14, h18, h6, h26 ;
r662 : h53, h14, h1, h68, h54 ;
r663 : h75, h33, h97, h56, h52 ;
r664 : h33, h56, h51, h22, h39 ;
r665 : h91, h43, h59, h9, h63 ;
r666 : h60, h51, h81, h97, h33 ;
r667 : h34, h95, h5, h29, h96 ;
r668 : h60, h10, h84, h59, h55 ;
r669 : h19, h59, h97, h28, h18 ;
r670 : h81, h28, h12, h14, h18 ;
r671 : h9, h14, h99, h97, h59 ;
r672 : h69, h91, h5, h7, h26 ;
r673 : h60, h52, h99, h14, h6 ;
r674 : h12, h45, h52, h34, h51 ;
r675 : h56, h81, h23, h70, h32 ;
r676 : h48, h18, h14, h96, h99 ;
r677 : h42, h99, h70, h64, h73 ;
r678 : h45, h23, h91, h82, h9 ;
r679 : h59, h22, h69, h64, h37 ;
r680 : h64, h43, h42, h48, h29 ;
r681 : h67, h70, h39, h17, h53 ;
r682 : h99, h63, h8, h39, h33 ;
r683 : h42, h43, h3, h69, h1 ;
r684 : h84, h3, h14, h89, h51 ;
r685 : h26, h34, h99, h11, h36 ;
r686 : h36, h75, h99, h84, h47 ;
r687 : h52, h100, h3, h44, h22 ;
r688 : h12, h63, h96, h55, h14 ;
r689 : h97, h12, h99, h5, h62 ;
r690 : h18, h48, h98, h59, h83 ;
r691 : h57, h89, h52, h45, h1 ;
r692 : h28, h82, h99, h52, h27 ;
r693 : h75, h34, h64, h56, h82 ;
r694 : h14, h18, h26, h63, h99 ;
r695 : h96, h59, h30, h20, h57 ;
r696 : h84, h33, h14, h68, h56 ;
r697 : h99, h55, h45, h84, h69 ;
r698 : h99, h32, h97, h64, h61 ;
r699 : h3, h41, h75, h73, h52 ;
r700 : h91, h40, h1, h19, h83 ;
r701 : h68, h99, h34, h28, h7 ;
r702 : h12, h88, h60, h36, h11 ;
r703 : h68, h88, h56, h67, h28 ;
r704 : h60, h46, h56, h30, h70 ;
r705 : h99, h90, h32, h35, h84 ;
r706 : h68, h70, h99, h41, h55 ;
r707 : h5, h63, h75, h36, h34 ;
r708 : h26, h71, h9, h19, h20 ;
r709 : h99, h43, h1, h5, h14 ;
r710 : h14, h31, h39, h43, h60 ;
r711 : h22, h63, h19, h99, h26 ;
r712 : h56, h36, h15, h48, h35 ;
r713 : h45, h51, h33, h82, h83 ;
r714 : h60, h56, h33, h9, h5 ;
r715 : h18, h59, h48, h14, h19 ;
r716 : h24, h22, h91, h90, h51 ;
r717 : h81, h14, h15, h90, h62 ;
r718 : h5, h35, h91, h43, h58 ;
r719 : h27, h28, h19, h26, h99 ;
r720 : h33, h38, h3, h52, h23 ;
r721 : h84, h68, h63, h69, h70 ;
r722 : h99, h32, h35, h59, h26 ;
r723 : h12, h92, h3, h81, h39 ;
r724 : h48, h2, h90, h99, h60 ;
r725 : h67, h77, h18, h14, h11 ;
r726 : h56, h5, h70, h52, h61 ;
r727 : h56, h99, h28, h19, h11 ;
r728 : h14, h99, h51, h37, h73 ;
r729 : h87, h30, h82, h1, h60 ;
r730 : h62, h17, h14, h12, h32 ;
r731 : h48, h39, h99, h51, h14 ;
r732 : h96, h99, h3, h9, h33 ;
r733 : h65, h22, h2, h96, h18 ;
r734 : h26, h48, h52, h66, h97 ;
r735 : h92, h60, h97, h63, h12 ;
r736 : h9, h52, h58, h99, h64 ;
r737 : h35, h68, h54, h60, h75 ;
r738 : h68, h19, h35, h91, h28 ;
r739 : h14, h63, h91, h36, h69 ;
r740 : h36, h18, h30, h3, h63 ;
r741 : h51, h4, h61, h90, h94 ;
r742 : h67, h3, h32, h16, h14 ;
r743 : h56, h3, h26, h14, h28 ;
r744 : h18, h55, h48, h80, h25 ;
r745 : h81, h84, h60, h26, h14 ;
r746 : h96, h14, h37, h91, h48 ;
r747 : h60, h63, h51, h20, h14 ;
r748 : h99, h64, h14, h75, h63 ;
r749 : h60, h14, h51, h90, h63 ;
r750 : h78, h59, h3, h77, h70 ;
r751 : h50, h63, h26, h15, h5 ;
r752 : h47, h4, h51, h6, h57 ;
r753 : h68, h11, h14, h23, h80 ;
r754 : h64, h11, h61, h70, h28 ;
r755 : h4, h18, h64, h56, h20 ;
r756 : h5, h8, h19, h99, h72 ;
r757 : h51, h99, h67, h9, h85 ;
r758 : h71, h33, h97, h48, h40 ;
r759 : h51, h18, h14, h7, h52 ;
r760 : h62, h87, h20, h14, h4 ;
r761 : h99, h70, h12, h97, h82 ;
r762 : h20, h83, h26, h81, h14 ;
r763 : h63, h34, h68, h14, h48 ;
r764 : h52, h20, h36, h45, h96 ;
r765 : h78, h91, h93, h43, h63 ;
r766 : h56, h52, h18, h22, h36 ;
r767 : h99, h63, h70, h87, h68 ;
r768 : h18, h87, h27, h84, h17 ;
r769 : h51, h1, h36, h56, h34 ;
r770 : h59, h44, h82, h48, h98 ;
r771 : h99, h17, h4, h14, h60 ;
r772 : h64, h14, h51, h3, h5 ;
r773 : h47, h92, h85, h99, h14 ;
r774 : h9, h20, h12, h70, h65 ;
r775 : h64, h65, h32, h3, h81 ;
r776 : h14, h93, h44, h59, h26 ;
r777 : h36, h53, h99, h61, h75 ;
r778 : h4, h36, h56, h42, h6 ;
r779 : h39, h28, h56, h22, h51 ;
r780 : h90, h26, h33, h97, h3 ;
r781 : h52, h88, h99, h55, h26 ;
r782 : h38, h14, h28, h3, h85 ;
r783 : h36, h99, h14, h85, h81 ;
r784 : h32, h37, h64, h79, h56 ;
r785 : h64, h20, h99, h51, h16 ;
r786 : h82, h99, h14, h87, h53 ;
r787 : h39, h27, h82, h73, h1 ;
r788 : h87, h57, h43, h51, h52 ;
r789 : h40, h87, h82, h33, h14 ;
r790 : h72, h87, h84, h26, h42 ;
r791 : h28, h87, h3, h93, h33 ;
r792 : h14, h96, h93, h90, h56 ;
r793 : h70, h9, h99, h51, h14 ;
r794 : h83, h99, h64, h56, h14 ;
r795 : h69, h33, h18, h75, h28 ;
r796 : h92, h56, h99, h26, h76 ;
r797 : h99, h57, h14, h23, h32 ;
r798 : h11, h38, h99, h39, h59 ;
r799 : h44, h36, h99, h31, h75 ;
r800 : h64, h96, h59, h97, h22 ;
r801 : h6, h64, h80, h96, h68 ;
r802 : h26, h51, h6, h94, h81 ;
r803 : h51, h43, h69, h95, h98 ;
r804 : h22, h31, h99, h49, h63 ;
r805 : h32, h26, h28, h17, h55 ;
r806 : h70, h1, h52, h9, h68 ;
r807 : h34, h38, h71, h29, h52 ;
r808 : h85, h68, h38, h9, h64 ;
r809 : h18, h40, h96, h47, h12 ;
r810 : h99, h14, h62, h96, h3 ;
r811 : h68, h4, h57, h55, h83 ;
r812 : h12, h96, h34, h1, h93 ;
r813 : h9, h48, h99, h70, h69 ;
r814 : h58, h70, h8, h19, h67 ;
r815 : h82, h56, h30, h53, h96 ;
r816 : h99, h63, h44, h97, h52 ;
r817 : h56, h59, h26, h49, h46 ;
r818 : h44, h61, h20, h22, h99 ;
r819 : h52, h56, h73, h14, h18 ;
r820 : h59, h33, h51, h91, h61 ;
r821 : h96, h60, h93, h18, h14 ;
r822 : h62, h55, h99, h51, h12 ;
r823 : h22, h56, h59, h39, h19 ;
r824 : h52, h17, h3, h19, h70 ;
r825 : h59, h97, h60, h62, h14 ;
r826 : h96, h84, h14, h90, h74 ;
r827 : h33, h14, h56, h3, h36 ;
r828 : h36, h98, h51, h25, h48 ;
r829 : h91, h20, h60, h57, h58 ;
r830 : h62, h68, h75, h49, h72 ;
r831 : h55, h14, h27, h60, h97 ;
r832 : h47, h68, h87, h70, h17 ;
r833 : h43, h59, h14, h89, h53 ;
r834 : h87, h30, h37, h96, h26 ;
r835 : h76, h84, h90, h28, h63 ;
r836 : h96, h57, h45, h24, h64 ;
r837 : h69, h22, h34, h57, h63 ;
r838 : h64, h14, h11, h4, h18 ;
r839 : h7, h48, h99, h81, h58 ;
r840 : h33, h34, h3, h62, h14 ;
r841 : h18, h72, h88, h1, h99 ;
r842 : h91, h64, h51, h44, h26 ;
r843 : h64, h12, h99, h51, h8 ;
r844 : h96, h90, h36, h67, h14 ;
r845 : h83, h8, h10, h53, h72 ;
r846 : h52, h59, h99, h62, h68 ;
r847 : h4, h51, h14, h55, h2 ;
r848 : h62, h5, h33, h16, h99 ;
r849 : h2, h45, h99, h63, h1 ;
r850 : h99, h27, h91, h57, h23 ;
r851 : h19, h9, h63, h64, h14 ;
r852 : h73, h12, h84, h64, h80 ;
r853 : h45, h59, h94, h85, h14 ;
r854 : h79, h70, h8, h76, h37 ;
r855 : h21, h99, h95, h36, h33 ;
r856 : h60, h34, h44, h18, h68 ;
r857 : h51, h60, h63, h34, h22 ;
r858 : h26, h48, h18, h78, h3 ;
r859 : h57, h48, h36, h50, h34 ;
r860 : h9, h99, h58, h18, h63 ;
r861 : h90, h14, h29, h71, h26 ;
r862 : h9, h20, h26, h52, h97 ;
r863 : h35, h96, h64, h99, h37 ;
r864 : h56, h51, h63, h44, h36 ;
r865 : h76, h18, h60, h48, h85 ;
r866 : h70, h99, h17, h39, h40 ;
r867 : h45, h80, h7, h57, h43 ;
r868 : h34, h29, h23, h51, h20 ;
r869 : h29, h72, h70, h33, h66 ;
r870 : h56, h96, h48, h22, h40 ;
r871 : h63, h91, h43, h8, h48 ;
r872 : h52, h66, h33, h56, h37 ;
r873 : h15, h81, h96, h87, h64 ;
r874 : h33, h52, h26, h15, h85 ;
r875 : h97, h83, h93, h70, h63 ;
r876 : h71, h56, h48, h36, h52 ;
r877 : h48, h99, h20, h56, h30 ;
r878 : h6, h99, h75, h35, h96 ;
r879 : h26, h86, h70, h29, h82 ;
r880 : h56, h26, h51, h5, h41 ;
r881 : h50, h97, h81, h19, h90 ;
r882 : h99, h59, h36, h97, h76 ;
r883 : h96, h14, h51, h87, h20 ;
r884 : h93, h53, h41, h38, h91 ;
r885 : h99, h4, h10, h70, h30 ;
r886 : h64, h62, h85, h86, h63 ;
r887 : h59, h3, h19, h20, h1 ;
r888 : h14, h99, h75, h56, h48 ;
r889 : h41, h18, h69, h20, h67 ;
r890 : h52, h63, h44, h73, h4 ;
r891 : h33, h56, h3, h41, h20 ;
r892 : h26, h50, h64, h51, h99 ;
r893 : h12, h67, h62, h74, h14 ;
r894 : h81, h97, h86, h69, h84 ;
r895 : h20, h47, h62, h29, h97 ;
r896 : h83, h97, h4, h22, h10 ;
r897 : h14, h29, h18, h19, h92 ;
r898 : h48, h9, h83, h69, h41 ;
r899 : h41, h72, h84, h92, h79 ;
r900 : h63, h70, h26, h14, h17 ;
r901 : h68, h26, h43, h85, h57 ;
r902 : h82, h55, h78, h14, h45 ;
r903 : h56, h85, h89, h75, h9 ;
r904 : h98, h64, h87, h39, h32 ;
r905 : h90, h51, h81, h14, h82 ;
r906 : h65, h68, h55, h59, h66 ;
r907 : h99, h14, h44, h88, h55 ;
r908 : h63, h59, h14, h56, h70 ;
r909 : h64, h95, h56, h11, h1 ;
r910 : h52, h17, h18, h68, h60 ;
r911 : h8, h52, h87, h60, h48 ;
r912 : h38, h90, h51, h26, h14 ;
r913 : h81, h31, h58, h96, h63 ;
r914 : h91, h19, h47, h64, h9 ;
r915 : h87, h99, h85, h3, h31 ;
r916 : h14, h11, h82, h26, h18 ;
r917 : h3, h56, h78, h59, h52 ;
r918 : h87, h99, h85, h63, h82 ;
r919 : h31, h76, h58, h34, h90 ;
r920 : h29, h34, h97, h58, h17 ;
r921 : h33, h50, h82, h57, h87 ;
r922 : h81, h47, h70, h34, h14 ;
r923 : h44, h51, h99, h90, h63 ;
r924 : h64, h44, h56, h23, h29 ;
r925 : h60, h12, h87, h14, h39 ;
r926 : h64, h29, h5, h99, h52 ;
r927 : h20, h82, h56, h3, h99 ;
r928 : h19, h44, h79, h48, h28 ;
r929 : h95, h96, h63, h92, h47 ;
r930 : h38, h69, h3, h36, h15 ;
r931 : h38, h60, h54, h40, h93 ;
r932 : h22, h43, h1, h14, h84 ;
r933 : h94, h60, h76, h26, h95 ;
r934 : h7, h90, h80, h85, h20 ;
r935 : h51, h48, h54, h63, h64 ;
r936 : h99, h46, h9, h93, h20 ;
r937 : h14, h95, h84, h9, h29 ;
r938 : h43, h12, h95, h99, h51 ;
r939 : h55, h69, h20, h14, h5 ;
r940 : h17, h10, h79, h70, h33 ;
r941 : h64, h31, h60, h99, h55 ;
r942 : h26, h96, h9, h32, h60 ;
r943 : h61, h33, h99, h88, h51 ;
r944 : h20, h87, h76, h55, h80 ;
r945 : h72, h99, h63, h33, h56 ;
r946 : h33, h76, h14, h84, h48 ;
r947 : h17, h19, h66, h14, h1 ;
r948 : h58, h48, h51, h98, h31 ;
r949 : h42, h11, h48, h52, h14 ;
r950 : h75, h14, h51, h81, h10 ;
r951 : h36, h47, h66, h3, h71 ;
r952 : h99, h68, h14, h23, h36 ;
r953 : h36, h51, h42, h90, h3 ;
r954 : h5, h90, h56, h3, h99 ;
r955 : h30, h81, h33, h75, h48 ;
r956 : h55, h54, h52, h89, h32 ;
r957 : h26, h52, h97, h96, h19 ;
r958 : h19, h34, h99, h23, h51 ;
r959 : h55, h65, h31, h51, h11 ;
r960 : h57, h4, h14, h87, h80 ;
r961 : h51, h1, h65, h62, h41 ;
r962 : h52, h48, h5, h72, h85 ;
r963 : h99, h60, h87, h90, h14 ;
r964 : h19, h9, h57, h36, h14 ;
r965 : h61, h36, h1, h44, h76 ;
r966 : h63, h20, h43, h6, h99 ;
r967 : h63, h61, h56, h99, h20 ;
r968 : h97, h68, h45, h43, h9 ;
r969 : h99, h26, h20, h14, h93 ;
r970 : h31, h45, h8, h89, h40 ;
r971 : h14, h18, h26, h63, h15 ;
r972 : h9, h19, h43, h31, h82 ;
r973 : h34, h64, h69, h31, h20 ;
r974 : h65, h14, h48, h3, h63 ;
r975 : h45, h14, h96, h44, h5 ;
r976 : h23, h78, h56, h64, h11 ;
r977 : h96, h57, h45, h63, h20 ;
r978 : h43, h59, h48, h81, h7 ;
r979 : h83, h90, h42, h68, h93 ;
r980 : h96, h38, h45, h62, h26 ;
r981 : h51, h39, h45, h55, h33 ;
r982 : h78, h90, h4, h96, h89 ;
r983 : h26, h48, h63, h56, h20 ;
r984 : h50, h1, h75, h47, h14 ;
r985 : h62, h17, h85, h87, h11 ;
r986 : h15, h87, h22, h67, h28 ;
r987 : h18, h91, h70, h56, h96 ;
r988 : h55, h3, h14, h61, h40 ;
r989 : h68, h40, h99, h33, h57 ;
r990 : h58, h99, h81, h48, h3 ;
r991 : h51, h55, h62, h67, h36 ;
r992 : h38, h57, h53, h3, h14 ;
r993 : h99, h58, h57, h56, h96 ;
r994 : h68, h99, h89, h59, h33 ;
r995 : h5, h14, h62, h95, h63 ;
r996 : h3, h51, h33, h20, h57 ;
r997 : h9, h3, h79, h33, h5 ;
r998 : h18, h26, h70, h31, h36 ;
r999 : h57, h99, h75, h93, h63 ;
r1000 : h5, h3, h54, h22, h26 ;
@End

@PreferenceListsB
h1 : r909, r222, r454, r201, r26, r700, r729, r662, r412, r282, r787, r124, r841, r411, r85, r691, r359, r947, r887, r634, r683, r806, r390, r155, r443, r99, r311, r769, r283, r239, r466, r812, r19, r339, r378, r984, r249, r241, r849, r114, r961, r709, r450, r932, r111, r626, r965, r94, r148, r594, r152, r613 ;
h99 : r464, r316, r362, r4, r816, r671, r122, r943, r52, r786, r777, r230, r329, r224, r993, r454, r627, r162, r387, r785, r451, r184, r78, r389, r994, r510, r767, r130, r263, r41, r138, r918, r206, r562, r386, r954, r489, r343, r639, r810, r63, r841, r839, r521, r399, r958, r231, r682, r620, r798, r822, r941, r69, r615, r300, r161, r359, r728, r773, r120, r498, r384, r377, r286, r848, r818, r250, r176, r544, r689, r614, r463, r307, r42, r416, r793, r794, r174, r177, r505, r756, r885, r927, r878, r748, r373, r629, r135, r694, r132, r843, r926, r54, r517, r507, r783, r604, r724, r186, r701, r187, r426, r239, r275, r632, r273, r262, r612, r427, r494, r888, r936, r461, r685, r555, r923, r512, r190, r969, r719, r963, r91, r277, r567, r855, r952, r711, r276, r128, r797, r757, r210, r999, r413, r877, r576, r945, r168, r967, r706, r226, r108, r516, r582, r533, r406, r566, r580, r61, r268, r374, r585, r575, r254, r296, r849, r866, r938, r144, r457, r541, r25, r686, r95, r188, r761, r692, r336, r191, r676, r882, r79, r438, r907, r452, r106, r75, r554, r587, r673, r966, r291, r482, r697, r709, r72, r73, r915, r736, r846, r115, r804, r540, r446, r640, r677, r623, r147, r182, r732, r990, r502, r705, r616, r9, r698, r301, r781, r216, r10, r799, r126, r86, r727, r771, r159, r503, r149, r183, r892, r860, r65, r270, r989, r863, r850, r431, r722, r420, r293, r458, r594, r490, r813, r796, r731 ;
h14 : r671, r222, r946, r255, r739, r338, r122, r743, r786, r200, r230, r224, r821, r454, r449, r11, r475, r243, r530, r184, r78, r104, r136, r662, r939, r745, r381, r139, r386, r688, r271, r608, r343, r520, r810, r684, r897, r937, r742, r861, r524, r45, r173, r85, r792, r975, r833, r69, r5, r947, r974, r853, r146, r728, r559, r773, r76, r827, r660, r197, r496, r715, r960, r363, r480, r637, r320, r556, r763, r776, r441, r456, r160, r988, r335, r346, r793, r794, r474, r925, r209, r789, r759, r747, r760, r641, r27, r950, r302, r99, r748, r725, r422, r118, r102, r694, r591, r103, r13, r844, r523, r248, r949, r311, r783, r283, r186, r643, r851, r227, r215, r140, r632, r269, r647, r621, r400, r888, r825, r410, r163, r762, r969, r912, r893, r971, r696, r963, r156, r995, r145, r746, r952, r428, r645, r797, r628, r661, r916, r325, r840, r525, r226, r838, r292, r984, r266, r478, r583, r483, r772, r580, r922, r435, r585, r532, r62, r143, r402, r584, r831, r211, r81, r319, r659, r205, r826, r819, r676, r79, r907, r902, r753, r106, r673, r605, r782, r730, r207, r257, r543, r709, r322, r73, r526, r847, r932, r284, r111, r304, r522, r332, r581, r540, r446, r590, r710, r370, r310, r93, r592, r34, r306, r717, r964, r126, r434, r515, r153, r749, r771, r503, r511, r588, r65, r624, r900, r538, r542, r908, r293, r905, r476, r883, r992, r670, r731 ;
h56 : r316, r909, r354, r497, r870, r743, r455, r230, r993, r976, r704, r891, r726, r11, r385, r78, r714, r139, r298, r371, r954, r437, r639, r236, r442, r792, r92, r300, r146, r265, r827, r197, r20, r258, r487, r556, r815, r98, r766, r219, r597, r160, r366, r548, r365, r558, r794, r174, r67, r155, r474, r209, r172, r927, r238, r364, r436, r864, r572, r287, r712, r47, r769, r579, r283, r604, r778, r601, r403, r187, r351, r664, r924, r275, r269, r647, r150, r400, r888, r163, r603, r555, r823, r696, r156, r277, r987, r755, r880, r983, r409, r600, r355, r877, r945, r967, r51, r108, r406, r703, r38, r655, r62, r296, r228, r353, r89, r211, r541, r264, r819, r380, r903, r622, r917, r779, r341, r317, r60, r553, r663, r635, r817, r784, r509, r522, r15, r261, r147, r23, r876, r693, r310, r9, r675, r434, r727, r149, r477, r644, r542, r872, r908, r36, r796, r360 ;
